Area  ,Item             ,Year ,hg/ha_yield ,average_rain_fall_mm_per_year ,pesticides_tonnes ,avg_temp ,kg_per_ha_yield
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   25.99 ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   25.32 ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   23.77 ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   26.2  ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   25.74 ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   25.55 ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   25.06 ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   26.34 ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   24.62 ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   26.7  ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   26.7  ,          655.3
India ,Sorghum          ,1991 ,       6553 ,                         1083 ,         72133.0  ,   25.74 ,          655.3
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.85 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   26.9  ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.96 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   23.77 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.49 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.82 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.74 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   26.54 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   27.35 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.4  ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.99 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.32 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   23.77 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   26.2  ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.74 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.55 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.06 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   26.34 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   24.62 ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   26.7  ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   26.7  ,          782.5
India ,Soybeans         ,1991 ,       7825 ,                         1083 ,         72133.0  ,   25.74 ,          782.5
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.85 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   26.9  ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.96 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   23.77 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.49 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.82 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.74 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   26.54 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   27.35 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.4  ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.99 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.32 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   23.77 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   26.2  ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.74 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.55 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.06 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   26.34 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   24.62 ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   26.7  ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   26.7  ,         8345.3
India ,Sweet Potatoes   ,1991 ,      83453 ,                         1083 ,         72133.0  ,   25.74 ,         8345.3
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.85 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   26.9  ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.96 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   23.77 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.49 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.82 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.74 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   26.54 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   27.35 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.4  ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.99 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.32 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   23.77 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   26.2  ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.74 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.55 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.06 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   26.34 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   24.62 ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   26.7  ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   26.7  ,         2281.4
India ,Wheat            ,1991 ,      22814 ,                         1083 ,         72133.0  ,   25.74 ,         2281.4
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.69 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   26.82 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   26.09 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   23.79 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.16 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.91 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.52 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   26.41 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   27.24 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.41 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.73 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.27 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   23.79 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   26.32 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.52 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.58 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.14 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   26.37 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   24.62 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   26.78 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   26.78 ,        23246.3
India ,Cassava          ,1992 ,     232463 ,                         1083 ,         70791.0  ,   25.89 ,        23246.3
