Unnamed: 0, Area , Item          , Year, hg/ha_yield, average_rain_fall_mm_per_year, pesticides_tonnes, avg_temp, kg_per_ha_yield
     10795, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    26.54,           782.5
     10796, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    27.35,           782.5
     10797, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    25.4 ,           782.5
     10798, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    25.99,           782.5
     10799, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    25.32,           782.5
     10800, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    23.77,           782.5
     10801, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    26.2 ,           782.5
     10802, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    25.74,           782.5
     10803, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    25.55,           782.5
     10804, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    25.06,           782.5
     10805, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    26.34,           782.5
     10806, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    24.62,           782.5
     10807, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    26.7 ,           782.5
     10808, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    26.7 ,           782.5
     10809, India, Soybeans      , 1991,        7825,                        1083.0,          72133.0 ,    25.74,           782.5
     10810, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.85,          8345.3
     10811, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    26.9 ,          8345.3
     10812, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.96,          8345.3
     10813, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    23.77,          8345.3
     10814, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.49,          8345.3
     10815, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.82,          8345.3
     10816, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.74,          8345.3
     10817, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    26.54,          8345.3
     10818, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    27.35,          8345.3
     10819, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.4 ,          8345.3
     10820, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.99,          8345.3
     10821, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.32,          8345.3
     10822, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    23.77,          8345.3
     10823, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    26.2 ,          8345.3
     10824, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.74,          8345.3
     10825, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.55,          8345.3
     10826, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.06,          8345.3
     10827, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    26.34,          8345.3
     10828, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    24.62,          8345.3
     10829, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    26.7 ,          8345.3
     10830, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    26.7 ,          8345.3
     10831, India, Sweet potatoes, 1991,       83453,                        1083.0,          72133.0 ,    25.74,          8345.3
     10832, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.85,          2281.4
     10833, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    26.9 ,          2281.4
     10834, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.96,          2281.4
     10835, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    23.77,          2281.4
     10836, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.49,          2281.4
     10837, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.82,          2281.4
     10838, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.74,          2281.4
     10839, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    26.54,          2281.4
     10840, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    27.35,          2281.4
     10841, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.4 ,          2281.4
     10842, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.99,          2281.4
     10843, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.32,          2281.4
     10844, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    23.77,          2281.4
     10845, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    26.2 ,          2281.4
     10846, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.74,          2281.4
     10847, India, Wheat         , 1991,       22814,                        1083.0,          72133.0 ,    25.55,          2281.4
